sample_id,user_id,fold,label,e1_prediction,e2_prediction,e1_correct,e2_correct,outcome
train__c20__user1__5-1-2,user1,1,20,20,21,True,False,e1_only
train__c20__user1__5-1-3,user1,1,20,6,20,False,True,e2_only
train__c20__user20__1-1-1,user20,0,20,6,6,False,False,both_wrong
train__c20__user20__1-1-2,user20,0,20,31,31,False,False,both_wrong
train__c20__user20__1-1-3,user20,0,20,6,6,False,False,both_wrong
train__c20__user20__2-2-1,user20,0,20,20,23,True,False,e1_only
train__c20__user20__2-2-2,user20,0,20,23,23,False,False,both_wrong
train__c20__user20__2-2-3,user20,0,20,20,20,True,True,both_correct
train__c20__user20__4-1-1,user20,0,20,23,23,False,False,both_wrong
train__c20__user20__4-1-2,user20,0,20,23,23,False,False,both_wrong
train__c20__user20__4-1-3,user20,0,20,6,23,False,False,both_wrong
train__c20__user20__5-1-1,user20,0,20,20,20,True,True,both_correct
train__c20__user20__5-1-2,user20,0,20,20,20,True,True,both_correct
train__c20__user20__5-1-3,user20,0,20,20,23,True,False,e1_only
train__c20__user21__2-2-1,user21,0,20,9,9,False,False,both_wrong
train__c20__user21__2-2-2,user21,0,20,9,9,False,False,both_wrong
train__c20__user21__2-2-3,user21,0,20,6,38,False,False,both_wrong
train__c20__user21__6-2-1,user21,0,20,7,7,False,False,both_wrong
train__c20__user21__6-2-2,user21,0,20,7,7,False,False,both_wrong
train__c20__user21__6-2-3,user21,0,20,7,7,False,False,both_wrong
train__c20__user22__6-1-1,user22,2,20,6,6,False,False,both_wrong
train__c20__user22__6-1-2,user22,2,20,38,6,False,False,both_wrong
train__c20__user22__6-1-3,user22,2,20,7,6,False,False,both_wrong
train__c20__user5__4-1-1,user5,2,20,22,22,False,False,both_wrong
train__c20__user5__4-1-2,user5,2,20,22,22,False,False,both_wrong
train__c20__user5__4-1-3,user5,2,20,22,22,False,False,both_wrong
train__c20__user6__4-1-1,user6,2,20,21,21,False,False,both_wrong
train__c20__user6__4-1-2,user6,2,20,21,21,False,False,both_wrong
train__c20__user6__4-1-3,user6,2,20,21,21,False,False,both_wrong
train__c20__user6__5-3-1,user6,2,20,19,24,False,False,both_wrong
train__c20__user6__5-3-2,user6,2,20,19,26,False,False,both_wrong
train__c20__user6__5-3-3,user6,2,20,15,15,False,False,both_wrong
train__c20__user6__6-2-1,user6,2,20,4,4,False,False,both_wrong
train__c20__user6__6-2-2,user6,2,20,4,4,False,False,both_wrong
train__c20__user6__6-2-3,user6,2,20,4,4,False,False,both_wrong
train__c20__user6__7-3-1,user6,2,20,31,3,False,False,both_wrong
train__c20__user6__7-3-2,user6,2,20,31,3,False,False,both_wrong
train__c20__user6__7-3-3,user6,2,20,34,34,False,False,both_wrong
train__c20__user7__4-1-1,user7,2,20,20,20,True,True,both_correct
train__c20__user7__4-1-2,user7,2,20,20,20,True,True,both_correct
train__c20__user7__4-1-3,user7,2,20,29,29,False,False,both_wrong
train__c20__user8__2-1-1,user8,1,20,8,15,False,False,both_wrong
train__c20__user8__2-1-2,user8,1,20,10,15,False,False,both_wrong
train__c20__user8__2-1-3,user8,1,20,15,8,False,False,both_wrong
train__c20__user8__5-1-1,user8,1,20,7,7,False,False,both_wrong
train__c20__user8__5-1-2,user8,1,20,26,26,False,False,both_wrong
train__c20__user8__5-1-3,user8,1,20,12,16,False,False,both_wrong
train__c20__user8__6-2-1,user8,1,20,12,12,False,False,both_wrong
train__c20__user9__5-3-1,user9,0,20,20,28,True,False,e1_only
train__c20__user9__5-3-2,user9,0,20,20,28,True,False,e1_only
train__c20__user9__5-3-3,user9,0,20,29,29,False,False,both_wrong
train__c20__user9__6-1-1,user9,0,20,20,20,True,True,both_correct
train__c20__user9__6-1-2,user9,0,20,21,21,False,False,both_wrong
train__c20__user9__6-1-3,user9,0,20,32,20,False,True,e2_only
train__c21__user16__4-1-1,user16,1,21,10,21,False,True,e2_only
train__c21__user16__4-1-2,user16,1,21,22,21,False,True,e2_only
train__c21__user16__4-1-3,user16,1,21,21,21,True,True,both_correct
train__c21__user16__7-3-1,user16,1,21,22,22,False,False,both_wrong
train__c21__user16__7-3-2,user16,1,21,22,21,False,True,e2_only
train__c21__user16__7-3-3,user16,1,21,22,22,False,False,both_wrong
train__c21__user18__1-2-1,user18,0,21,29,35,False,False,both_wrong
train__c21__user18__1-2-2,user18,0,21,34,34,False,False,both_wrong
train__c21__user18__1-2-3,user18,0,21,34,35,False,False,both_wrong
train__c21__user18__4-1-1,user18,0,21,17,17,False,False,both_wrong
train__c21__user18__4-1-2,user18,0,21,17,22,False,False,both_wrong
train__c21__user18__4-1-3,user18,0,21,22,22,False,False,both_wrong
train__c21__user19__4-1-1,user19,2,21,21,22,True,False,e1_only
train__c21__user19__4-1-2,user19,2,21,21,22,True,False,e1_only
train__c21__user19__4-1-3,user19,2,21,23,19,False,False,both_wrong
train__c21__user1__6-2-1,user1,1,21,17,17,False,False,both_wrong
train__c21__user1__6-2-2,user1,1,21,10,17,False,False,both_wrong
train__c21__user1__6-2-3,user1,1,21,9,9,False,False,both_wrong
train__c21__user20__4-1-1,user20,0,21,23,26,False,False,both_wrong
train__c21__user20__4-1-2,user20,0,21,23,23,False,False,both_wrong
train__c21__user20__4-1-3,user20,0,21,23,23,False,False,both_wrong
train__c21__user22__1-2-1,user22,2,21,21,21,True,True,both_correct
train__c21__user22__1-2-2,user22,2,21,21,21,True,True,both_correct
train__c21__user22__1-2-3,user22,2,21,21,21,True,True,both_correct
train__c21__user22__4-1-1,user22,2,21,17,11,False,False,both_wrong
train__c21__user22__4-1-2,user22,2,21,32,32,False,False,both_wrong
train__c21__user22__4-1-3,user22,2,21,17,11,False,False,both_wrong
train__c21__user2__3-2-2,user2,1,21,21,21,True,True,both_correct
train__c21__user2__3-2-3,user2,1,21,6,10,False,False,both_wrong
train__c21__user3__4-1-1,user3,0,21,26,26,False,False,both_wrong
train__c21__user3__4-1-2,user3,0,21,22,26,False,False,both_wrong
train__c21__user3__4-1-3,user3,0,21,22,26,False,False,both_wrong
train__c21__user3__5-2-1,user3,0,21,26,26,False,False,both_wrong
train__c21__user3__5-2-2,user3,0,21,26,26,False,False,both_wrong
train__c21__user3__5-2-3,user3,0,21,22,26,False,False,both_wrong
train__c21__user3__6-2-2,user3,0,21,7,7,False,False,both_wrong
train__c21__user3__6-2-3,user3,0,21,20,20,False,False,both_wrong
train__c21__user6__4-1-1,user6,2,21,21,22,True,False,e1_only
train__c21__user6__4-1-2,user6,2,21,21,22,True,False,e1_only
train__c21__user6__4-1-3,user6,2,21,22,22,False,False,both_wrong
train__c21__user6__7-3-1,user6,2,21,22,22,False,False,both_wrong
train__c21__user6__7-3-2,user6,2,21,22,22,False,False,both_wrong
train__c21__user6__7-3-3,user6,2,21,22,22,False,False,both_wrong
train__c21__user7__4-1-1,user7,2,21,21,21,True,True,both_correct
train__c21__user7__4-1-2,user7,2,21,21,21,True,True,both_correct
train__c21__user7__4-1-3,user7,2,21,29,35,False,False,both_wrong
train__c21__user8__1-2-1,user8,1,21,24,24,False,False,both_wrong
train__c21__user8__1-2-2,user8,1,21,24,24,False,False,both_wrong
train__c21__user8__1-2-3,user8,1,21,24,24,False,False,both_wrong
train__c21__user8__4-1-1,user8,1,21,21,21,True,True,both_correct
train__c21__user8__4-1-2,user8,1,21,21,21,True,True,both_correct
train__c21__user8__4-1-3,user8,1,21,22,21,False,True,e2_only
train__c21__user9__4-1-1,user9,0,21,21,21,True,True,both_correct
train__c21__user9__4-1-2,user9,0,21,21,21,True,True,both_correct
train__c21__user9__4-1-3,user9,0,21,32,29,False,False,both_wrong
train__c21__user9__6-1-1,user9,0,21,21,21,True,True,both_correct
train__c21__user9__6-1-2,user9,0,21,21,21,True,True,both_correct
train__c21__user9__6-1-3,user9,0,21,21,21,True,True,both_correct
train__c22__user16__4-1-1,user16,1,22,21,21,False,False,both_wrong
train__c22__user16__4-1-2,user16,1,22,22,21,True,False,e1_only
train__c22__user16__4-1-3,user16,1,22,21,21,False,False,both_wrong
train__c22__user16__7-3-1,user16,1,22,22,22,True,True,both_correct
train__c22__user16__7-3-2,user16,1,22,22,21,True,False,e1_only
train__c22__user16__7-3-3,user16,1,22,22,21,True,False,e1_only
train__c22__user18__1-2-1,user18,0,22,6,6,False,False,both_wrong
train__c22__user18__1-2-2,user18,0,22,34,34,False,False,both_wrong
train__c22__user18__1-2-3,user18,0,22,23,27,False,False,both_wrong
train__c22__user18__4-1-1,user18,0,22,17,17,False,False,both_wrong
train__c22__user18__4-1-2,user18,0,22,17,22,False,True,e2_only
train__c22__user18__4-1-3,user18,0,22,22,22,True,True,both_correct
train__c22__user1__6-2-1,user1,1,22,17,17,False,False,both_wrong
train__c22__user1__6-2-2,user1,1,22,10,17,False,False,both_wrong
train__c22__user1__6-2-3,user1,1,22,9,10,False,False,both_wrong
train__c22__user20__2-2-1,user20,0,22,17,21,False,False,both_wrong
train__c22__user20__2-2-2,user20,0,22,21,21,False,False,both_wrong
train__c22__user20__2-2-3,user20,0,22,21,21,False,False,both_wrong
train__c22__user20__4-1-1,user20,0,22,23,26,False,False,both_wrong
train__c22__user20__4-1-2,user20,0,22,23,26,False,False,both_wrong
train__c22__user20__4-1-3,user20,0,22,22,26,True,False,e1_only
train__c22__user21__2-2-1,user21,0,22,8,8,False,False,both_wrong
train__c22__user21__2-2-2,user21,0,22,8,8,False,False,both_wrong
train__c22__user21__2-2-3,user21,0,22,8,8,False,False,both_wrong
train__c22__user22__4-1-1,user22,2,22,11,11,False,False,both_wrong
train__c22__user22__4-1-2,user22,2,22,11,11,False,False,both_wrong
train__c22__user22__4-1-3,user22,2,22,11,24,False,False,both_wrong
train__c22__user2__3-2-2,user2,1,22,21,21,False,False,both_wrong
train__c22__user2__3-2-3,user2,1,22,38,10,False,False,both_wrong
train__c22__user3__4-1-1,user3,0,22,22,26,True,False,e1_only
train__c22__user3__4-1-2,user3,0,22,22,26,True,False,e1_only
train__c22__user3__4-1-3,user3,0,22,22,26,True,False,e1_only
train__c22__user3__5-2-1,user3,0,22,26,26,False,False,both_wrong
train__c22__user3__5-2-2,user3,0,22,26,26,False,False,both_wrong
train__c22__user3__5-2-3,user3,0,22,22,26,True,False,e1_only
train__c22__user5__2-1-1,user5,2,22,22,22,True,True,both_correct
train__c22__user5__2-1-2,user5,2,22,17,17,False,False,both_wrong
train__c22__user5__2-1-3,user5,2,22,17,17,False,False,both_wrong
train__c22__user6__4-1-1,user6,2,22,21,22,False,True,e2_only
train__c22__user6__4-1-2,user6,2,22,21,22,False,True,e2_only
train__c22__user6__4-1-3,user6,2,22,22,22,True,True,both_correct
train__c22__user6__7-3-1,user6,2,22,22,22,True,True,both_correct
train__c22__user6__7-3-2,user6,2,22,22,22,True,True,both_correct
train__c22__user6__7-3-3,user6,2,22,22,22,True,True,both_correct
train__c22__user8__4-1-1,user8,1,22,21,21,False,False,both_wrong
train__c22__user8__4-1-2,user8,1,22,21,21,False,False,both_wrong
train__c22__user8__4-1-3,user8,1,22,22,21,True,False,e1_only
train__c22__user8__6-2-1,user8,1,22,24,24,False,False,both_wrong
train__c22__user8__6-2-2,user8,1,22,24,24,False,False,both_wrong
train__c22__user8__6-2-3,user8,1,22,24,24,False,False,both_wrong
train__c23__user16__4-1-1,user16,1,23,23,23,True,True,both_correct
train__c23__user16__4-1-2,user16,1,23,23,23,True,True,both_correct
train__c23__user16__4-1-3,user16,1,23,23,23,True,True,both_correct
train__c23__user16__5-1-1,user16,1,23,26,33,False,False,both_wrong
train__c23__user16__5-1-2,user16,1,23,26,19,False,False,both_wrong
train__c23__user16__5-1-3,user16,1,23,26,19,False,False,both_wrong
train__c23__user18__1-2-1,user18,0,23,29,29,False,False,both_wrong
train__c23__user18__1-2-2,user18,0,23,23,33,True,False,e1_only
train__c23__user18__1-2-3,user18,0,23,23,27,True,False,e1_only
train__c23__user19__1-2-1,user19,2,23,23,23,True,True,both_correct
train__c23__user19__1-2-2,user19,2,23,23,23,True,True,both_correct
train__c23__user19__1-2-3,user19,2,23,23,23,True,True,both_correct
train__c23__user19__3-3-1,user19,2,23,23,23,True,True,both_correct
train__c23__user19__3-3-2,user19,2,23,23,23,True,True,both_correct
train__c23__user19__3-3-3,user19,2,23,23,19,True,False,e1_only
train__c23__user1__5-1-1,user1,1,23,21,21,False,False,both_wrong
train__c23__user1__5-1-2,user1,1,23,32,17,False,False,both_wrong
train__c23__user1__5-1-3,user1,1,23,17,17,False,False,both_wrong
train__c23__user20__6-3-1,user20,0,23,23,23,True,True,both_correct
train__c23__user20__6-3-2,user20,0,23,23,23,True,True,both_correct
train__c23__user20__6-3-3,user20,0,23,6,6,False,False,both_wrong
train__c23__user21__1-2-1,user21,0,23,6,6,False,False,both_wrong
train__c23__user21__1-2-2,user21,0,23,23,23,True,True,both_correct
train__c23__user21__1-2-3,user21,0,23,6,6,False,False,both_wrong
train__c23__user21__5-2-1,user21,0,23,6,6,False,False,both_wrong
train__c23__user21__5-2-2,user21,0,23,6,7,False,False,both_wrong
train__c23__user21__5-2-3,user21,0,23,6,7,False,False,both_wrong
train__c23__user22__1-2-1,user22,2,23,23,23,True,True,both_correct
train__c23__user22__1-2-2,user22,2,23,23,23,True,True,both_correct
train__c23__user22__1-2-3,user22,2,23,23,23,True,True,both_correct
train__c23__user2__6-1-2,user2,1,23,23,23,True,True,both_correct
train__c23__user2__7-3-1,user2,1,23,23,23,True,True,both_correct
train__c23__user2__7-3-2,user2,1,23,23,23,True,True,both_correct
train__c23__user2__7-3-3,user2,1,23,23,23,True,True,both_correct
train__c23__user3__1-2-1,user3,0,23,36,36,False,False,both_wrong
train__c23__user3__1-2-2,user3,0,23,36,36,False,False,both_wrong
train__c23__user3__3-2-1,user3,0,23,7,26,False,False,both_wrong
train__c23__user3__3-2-2,user3,0,23,7,26,False,False,both_wrong
train__c23__user3__3-2-3,user3,0,23,7,26,False,False,both_wrong
train__c23__user6__4-1-1,user6,2,23,23,23,True,True,both_correct
train__c23__user6__4-1-2,user6,2,23,23,23,True,True,both_correct
train__c23__user6__4-1-3,user6,2,23,23,23,True,True,both_correct
train__c23__user7__6-2-1,user7,2,23,31,31,False,False,both_wrong
train__c23__user7__6-2-2,user7,2,23,20,20,False,False,both_wrong
train__c23__user7__6-2-3,user7,2,23,31,31,False,False,both_wrong
train__c23__user7__7-1-1,user7,2,23,31,31,False,False,both_wrong
train__c23__user7__7-1-2,user7,2,23,20,23,False,True,e2_only
train__c23__user7__7-1-3,user7,2,23,31,31,False,False,both_wrong
train__c23__user8__2-1-1,user8,1,23,7,7,False,False,both_wrong
train__c23__user8__2-1-2,user8,1,23,27,27,False,False,both_wrong
train__c23__user8__2-1-3,user8,1,23,7,7,False,False,both_wrong
train__c23__user8__4-1-3,user8,1,23,22,22,False,False,both_wrong
train__c23__user9__1-2-1,user9,0,23,23,23,True,True,both_correct
train__c23__user9__1-2-2,user9,0,23,23,23,True,True,both_correct
train__c23__user9__1-2-3,user9,0,23,23,23,True,True,both_correct
train__c23__user9__3-3-1,user9,0,23,6,31,False,False,both_wrong
train__c23__user9__3-3-2,user9,0,23,6,6,False,False,both_wrong
train__c23__user9__3-3-3,user9,0,23,6,6,False,False,both_wrong
train__c24__user16__6-2-1,user16,1,24,11,11,False,False,both_wrong
train__c24__user16__6-2-2,user16,1,24,11,11,False,False,both_wrong
train__c24__user16__6-2-3,user16,1,24,7,11,False,False,both_wrong
train__c24__user20__4-1-1,user20,0,24,6,26,False,False,both_wrong
train__c24__user20__4-1-2,user20,0,24,23,26,False,False,both_wrong
train__c24__user20__4-1-3,user20,0,24,23,23,False,False,both_wrong
train__c24__user21__1-2-1,user21,0,24,8,8,False,False,both_wrong
train__c24__user21__1-2-2,user21,0,24,22,22,False,False,both_wrong
train__c24__user21__1-2-3,user21,0,24,6,8,False,False,both_wrong
train__c24__user21__4-1-1,user21,0,24,26,26,False,False,both_wrong
train__c24__user21__4-1-2,user21,0,24,7,19,False,False,both_wrong
train__c24__user21__4-1-3,user21,0,24,19,19,False,False,both_wrong
train__c24__user21__5-2-1,user21,0,24,7,7,False,False,both_wrong
train__c24__user21__5-2-2,user21,0,24,7,24,False,True,e2_only
train__c24__user21__5-2-3,user21,0,24,7,19,False,False,both_wrong
train__c24__user22__5-2-1,user22,2,24,19,19,False,False,both_wrong
train__c24__user22__5-2-2,user22,2,24,24,24,True,True,both_correct
train__c24__user22__5-2-3,user22,2,24,24,24,True,True,both_correct
train__c24__user2__6-1-1,user2,1,24,22,22,False,False,both_wrong
train__c24__user2__6-1-2,user2,1,24,22,22,False,False,both_wrong
train__c24__user2__7-3-1,user2,1,24,7,22,False,False,both_wrong
train__c24__user2__7-3-2,user2,1,24,10,10,False,False,both_wrong
train__c24__user2__7-3-3,user2,1,24,10,22,False,False,both_wrong
train__c24__user6__5-1-1,user6,2,24,33,33,False,False,both_wrong
train__c24__user6__5-1-2,user6,2,24,21,26,False,False,both_wrong
train__c24__user6__5-1-3,user6,2,24,11,15,False,False,both_wrong
train__c24__user6__6-2-1,user6,2,24,4,4,False,False,both_wrong
train__c24__user6__6-2-2,user6,2,24,4,4,False,False,both_wrong
train__c24__user6__6-2-3,user6,2,24,4,4,False,False,both_wrong
train__c24__user7__1-2-1,user7,2,24,19,26,False,False,both_wrong
train__c24__user7__1-2-2,user7,2,24,20,3,False,False,both_wrong
train__c24__user7__1-2-3,user7,2,24,27,3,False,False,both_wrong
train__c25__user1__5-1-1,user1,1,25,20,20,False,False,both_wrong
train__c25__user1__5-1-2,user1,1,25,17,17,False,False,both_wrong
train__c25__user1__5-1-3,user1,1,25,10,39,False,False,both_wrong
train__c25__user7__5-1-1,user7,2,25,20,27,False,False,both_wrong
train__c25__user7__5-1-2,user7,2,25,20,27,False,False,both_wrong
train__c25__user7__5-1-3,user7,2,25,20,27,False,False,both_wrong
train__c26__user16__5-3-1,user16,1,26,21,11,False,False,both_wrong
train__c26__user16__5-3-2,user16,1,26,7,19,False,False,both_wrong
train__c26__user16__5-3-3,user16,1,26,7,19,False,False,both_wrong
train__c26__user19__3-1-1,user19,2,26,17,17,False,False,both_wrong
train__c26__user19__3-1-2,user19,2,26,17,17,False,False,both_wrong
train__c26__user19__3-1-3,user19,2,26,17,17,False,False,both_wrong
train__c26__user19__5-1-1,user19,2,26,22,22,False,False,both_wrong
train__c26__user19__5-1-2,user19,2,26,22,22,False,False,both_wrong
train__c26__user19__5-1-3,user19,2,26,22,22,False,False,both_wrong
train__c26__user19__5-3-1,user19,2,26,22,22,False,False,both_wrong
train__c26__user19__5-3-2,user19,2,26,23,22,False,False,both_wrong
train__c26__user19__6-2-1,user19,2,26,33,33,False,False,both_wrong
train__c26__user19__6-2-2,user19,2,26,33,33,False,False,both_wrong
train__c26__user19__6-2-3,user19,2,26,33,33,False,False,both_wrong
train__c26__user6__5-3-1,user6,2,26,19,24,False,False,both_wrong
train__c26__user6__5-3-2,user6,2,26,19,24,False,False,both_wrong
train__c26__user9__3-1-1,user9,0,26,24,24,False,False,both_wrong
train__c26__user9__3-1-2,user9,0,26,19,19,False,False,both_wrong
train__c26__user9__3-1-3,user9,0,26,19,19,False,False,both_wrong
train__c26__user9__5-1-1,user9,0,26,22,22,False,False,both_wrong
train__c26__user9__5-1-2,user9,0,26,22,22,False,False,both_wrong
train__c26__user9__5-1-3,user9,0,26,22,22,False,False,both_wrong
train__c26__user9__5-3-1,user9,0,26,22,22,False,False,both_wrong
train__c26__user9__5-3-2,user9,0,26,22,22,False,False,both_wrong
train__c26__user9__5-3-3,user9,0,26,22,22,False,False,both_wrong
train__c26__user9__6-2-1,user9,0,26,27,27,False,False,both_wrong
train__c26__user9__6-2-2,user9,0,26,19,19,False,False,both_wrong
train__c26__user9__6-2-3,user9,0,26,19,19,False,False,both_wrong
train__c27__user18__1-2-1,user18,0,27,6,6,False,False,both_wrong
train__c27__user18__1-2-2,user18,0,27,31,31,False,False,both_wrong
train__c27__user18__1-2-3,user18,0,27,29,35,False,False,both_wrong
train__c27__user19__6-2-1,user19,2,27,33,33,False,False,both_wrong
train__c27__user19__6-2-2,user19,2,27,33,33,False,False,both_wrong
train__c27__user19__6-2-3,user19,2,27,33,33,False,False,both_wrong
train__c27__user1__5-1-1,user1,1,27,20,20,False,False,both_wrong
train__c27__user1__5-1-2,user1,1,27,20,20,False,False,both_wrong
train__c27__user1__5-1-3,user1,1,27,6,20,False,False,both_wrong
train__c27__user20__7-2-1,user20,0,27,6,6,False,False,both_wrong
train__c27__user20__7-2-2,user20,0,27,6,6,False,False,both_wrong
train__c27__user20__7-2-3,user20,0,27,6,6,False,False,both_wrong
train__c27__user21__5-1-1,user21,0,27,6,6,False,False,both_wrong
train__c27__user21__5-1-2,user21,0,27,7,7,False,False,both_wrong
train__c27__user21__5-1-3,user21,0,27,7,7,False,False,both_wrong
train__c27__user22__4-2-1,user22,2,27,0,4,False,False,both_wrong
train__c27__user22__4-2-2,user22,2,27,0,0,False,False,both_wrong
train__c27__user22__4-2-3,user22,2,27,1,27,False,True,e2_only
train__c27__user7__1-2-1,user7,2,27,26,26,False,False,both_wrong
train__c27__user7__1-2-2,user7,2,27,20,26,False,False,both_wrong
train__c27__user7__1-2-3,user7,2,27,27,27,True,True,both_correct
train__c27__user8__1-2-1,user8,1,27,27,27,True,True,both_correct
train__c27__user8__1-2-2,user8,1,27,27,27,True,True,both_correct
train__c27__user8__1-2-3,user8,1,27,27,27,True,True,both_correct
train__c27__user9__6-2-1,user9,0,27,27,27,True,True,both_correct
train__c27__user9__6-2-2,user9,0,27,27,27,True,True,both_correct
train__c27__user9__6-2-3,user9,0,27,23,27,False,True,e2_only
train__c28__user16__4-1-1,user16,1,28,36,3,False,False,both_wrong
train__c28__user16__4-1-2,user16,1,28,32,28,False,True,e2_only
train__c28__user16__4-1-3,user16,1,28,36,28,False,True,e2_only
train__c28__user18__5-1-1,user18,0,28,28,28,True,True,both_correct
train__c28__user18__5-1-2,user18,0,28,28,28,True,True,both_correct
train__c28__user18__5-1-3,user18,0,28,36,36,False,False,both_wrong
train__c28__user22__7-2-1,user22,2,28,28,28,True,True,both_correct
train__c28__user22__7-2-2,user22,2,28,28,28,True,True,both_correct
train__c28__user22__7-2-3,user22,2,28,28,28,True,True,both_correct
train__c28__user2__5-1-1,user2,1,28,28,28,True,True,both_correct
train__c28__user2__5-1-2,user2,1,28,28,28,True,True,both_correct
train__c28__user2__5-1-3,user2,1,28,28,28,True,True,both_correct
train__c28__user2__6-1-1,user2,1,28,28,28,True,True,both_correct
train__c28__user2__6-1-2,user2,1,28,28,28,True,True,both_correct
train__c28__user3__2-1-1,user3,0,28,28,28,True,True,both_correct
train__c28__user3__2-1-2,user3,0,28,30,30,False,False,both_wrong
train__c28__user3__2-1-3,user3,0,28,28,28,True,True,both_correct
train__c28__user6__4-1-1,user6,2,28,12,13,False,False,both_wrong
train__c28__user6__4-1-2,user6,2,28,31,38,False,False,both_wrong
train__c28__user6__4-1-3,user6,2,28,31,31,False,False,both_wrong
train__c28__user7__3-1-1,user7,2,28,28,28,True,True,both_correct
train__c28__user7__3-1-2,user7,2,28,28,28,True,True,both_correct
train__c28__user7__3-1-3,user7,2,28,28,28,True,True,both_correct
train__c28__user8__5-1-1,user8,1,28,28,28,True,True,both_correct
train__c28__user8__5-1-2,user8,1,28,28,28,True,True,both_correct
train__c28__user8__5-1-3,user8,1,28,28,28,True,True,both_correct
train__c29__user16__3-1-1,user16,1,29,6,6,False,False,both_wrong
train__c29__user16__3-1-2,user16,1,29,6,6,False,False,both_wrong
train__c29__user16__3-1-3,user16,1,29,29,29,True,True,both_correct
train__c29__user18__6-1-1,user18,0,29,34,32,False,False,both_wrong
train__c29__user18__6-1-2,user18,0,29,34,34,False,False,both_wrong
train__c29__user18__6-1-3,user18,0,29,34,34,False,False,both_wrong
train__c29__user19__2-2-1,user19,2,29,12,35,False,False,both_wrong
train__c29__user19__2-2-2,user19,2,29,29,29,True,True,both_correct
train__c29__user19__2-2-3,user19,2,29,29,29,True,True,both_correct
train__c29__user19__3-3-1,user19,2,29,29,29,True,True,both_correct
train__c29__user19__3-3-2,user19,2,29,29,29,True,True,both_correct
train__c29__user19__3-3-3,user19,2,29,29,29,True,True,both_correct
train__c29__user19__4-2-1,user19,2,29,29,29,True,True,both_correct
train__c29__user19__4-2-2,user19,2,29,29,29,True,True,both_correct
train__c29__user19__4-2-3,user19,2,29,29,29,True,True,both_correct
train__c29__user19__5-3-1,user19,2,29,29,29,True,True,both_correct
train__c29__user19__5-3-2,user19,2,29,29,35,True,False,e1_only
train__c29__user19__5-3-3,user19,2,29,29,29,True,True,both_correct
train__c29__user1__1-1-1,user1,1,29,5,5,False,False,both_wrong
train__c29__user1__1-1-2,user1,1,29,3,3,False,False,both_wrong
train__c29__user1__1-1-3,user1,1,29,3,3,False,False,both_wrong
train__c29__user1__3-2-1,user1,1,29,36,36,False,False,both_wrong
train__c29__user1__3-2-2,user1,1,29,36,36,False,False,both_wrong
train__c29__user1__3-2-3,user1,1,29,3,3,False,False,both_wrong
train__c29__user20__1-2-1,user20,0,29,29,29,True,True,both_correct
train__c29__user20__1-2-2,user20,0,29,29,29,True,True,both_correct
train__c29__user20__1-2-3,user20,0,29,29,29,True,True,both_correct
train__c29__user20__6-1-1,user20,0,29,36,36,False,False,both_wrong
train__c29__user20__6-1-2,user20,0,29,29,29,True,True,both_correct
train__c29__user20__6-1-3,user20,0,29,29,29,True,True,both_correct
train__c29__user21__3-2-1,user21,0,29,34,34,False,False,both_wrong
train__c29__user21__3-2-2,user21,0,29,32,32,False,False,both_wrong
train__c29__user21__3-2-3,user21,0,29,29,34,True,False,e1_only
train__c29__user22__6-2-1,user22,2,29,29,29,True,True,both_correct
train__c29__user22__6-2-2,user22,2,29,29,28,True,False,e1_only
train__c29__user22__6-2-3,user22,2,29,23,29,False,True,e2_only
train__c29__user2__2-2-1,user2,1,29,15,15,False,False,both_wrong
train__c29__user2__2-2-2,user2,1,29,34,34,False,False,both_wrong
train__c29__user2__2-2-3,user2,1,29,34,34,False,False,both_wrong
train__c29__user2__5-1-1,user2,1,29,29,31,True,False,e1_only
train__c29__user2__5-1-2,user2,1,29,29,31,True,False,e1_only
train__c29__user2__5-1-3,user2,1,29,29,29,True,True,both_correct
train__c29__user3__2-1-1,user3,0,29,29,29,True,True,both_correct
train__c29__user3__2-1-2,user3,0,29,29,29,True,True,both_correct
train__c29__user3__2-1-3,user3,0,29,29,29,True,True,both_correct
train__c29__user6__3-1-1,user6,2,29,35,35,False,False,both_wrong
train__c29__user6__3-1-2,user6,2,29,29,29,True,True,both_correct
train__c29__user6__3-1-3,user6,2,29,29,29,True,True,both_correct
train__c29__user7__4-1-1,user7,2,29,29,29,True,True,both_correct
train__c29__user7__4-1-2,user7,2,29,34,29,False,True,e2_only
train__c29__user7__4-1-3,user7,2,29,29,29,True,True,both_correct
train__c29__user9__2-2-1,user9,0,29,32,34,False,False,both_wrong
train__c29__user9__2-2-2,user9,0,29,32,34,False,False,both_wrong
train__c29__user9__2-2-3,user9,0,29,34,34,False,False,both_wrong
train__c29__user9__3-3-1,user9,0,29,29,29,True,True,both_correct
train__c29__user9__3-3-2,user9,0,29,23,31,False,False,both_wrong
train__c29__user9__3-3-3,user9,0,29,23,31,False,False,both_wrong
train__c29__user9__4-2-2,user9,0,29,29,29,True,True,both_correct
train__c29__user9__4-2-3,user9,0,29,29,29,True,True,both_correct
train__c29__user9__5-3-1,user9,0,29,29,29,True,True,both_correct
train__c29__user9__5-3-2,user9,0,29,29,29,True,True,both_correct
train__c29__user9__5-3-3,user9,0,29,29,29,True,True,both_correct
train__c30__user16__6-1-1,user16,1,30,30,30,True,True,both_correct
train__c30__user16__6-1-2,user16,1,30,30,30,True,True,both_correct
