sample_id,user_id,fold,label,c1_prediction,d2_prediction,c1_correct,d2_correct,outcome
train__c20__user20__1-1-1,user20,0,20,6,31,False,False,both_wrong
train__c20__user20__1-1-2,user20,0,20,31,31,False,False,both_wrong
train__c20__user20__1-1-3,user20,0,20,6,31,False,False,both_wrong
train__c20__user20__2-2-1,user20,0,20,23,20,False,True,d2_only
train__c20__user20__2-2-2,user20,0,20,23,20,False,True,d2_only
train__c20__user20__2-2-3,user20,0,20,21,20,False,True,d2_only
train__c20__user20__4-1-1,user20,0,20,23,6,False,False,both_wrong
train__c20__user20__4-1-2,user20,0,20,23,20,False,True,d2_only
train__c20__user20__4-1-3,user20,0,20,23,20,False,True,d2_only
train__c20__user20__5-1-1,user20,0,20,21,20,False,True,d2_only
train__c20__user20__5-1-2,user20,0,20,21,20,False,True,d2_only
train__c20__user20__5-1-3,user20,0,20,23,20,False,True,d2_only
train__c20__user21__2-2-1,user21,0,20,9,8,False,False,both_wrong
train__c20__user21__2-2-2,user21,0,20,9,8,False,False,both_wrong
train__c20__user21__2-2-3,user21,0,20,6,38,False,False,both_wrong
train__c20__user21__6-2-1,user21,0,20,7,39,False,False,both_wrong
train__c20__user21__6-2-2,user21,0,20,7,39,False,False,both_wrong
train__c20__user21__6-2-3,user21,0,20,7,10,False,False,both_wrong
train__c20__user22__6-1-1,user22,2,20,10,7,False,False,both_wrong
train__c20__user22__6-1-2,user22,2,20,10,10,False,False,both_wrong
train__c20__user22__6-1-3,user22,2,20,7,7,False,False,both_wrong
train__c20__user5__4-1-1,user5,2,20,18,22,False,False,both_wrong
train__c20__user5__4-1-2,user5,2,20,22,22,False,False,both_wrong
train__c20__user5__4-1-3,user5,2,20,22,22,False,False,both_wrong
train__c20__user6__4-1-1,user6,2,20,22,17,False,False,both_wrong
train__c20__user6__4-1-2,user6,2,20,22,22,False,False,both_wrong
train__c20__user6__4-1-3,user6,2,20,21,22,False,False,both_wrong
train__c20__user6__5-3-1,user6,2,20,19,20,False,True,d2_only
train__c20__user6__5-3-2,user6,2,20,19,19,False,False,both_wrong
train__c20__user6__5-3-3,user6,2,20,15,20,False,True,d2_only
train__c20__user6__6-2-1,user6,2,20,4,4,False,False,both_wrong
train__c20__user6__6-2-2,user6,2,20,4,9,False,False,both_wrong
train__c20__user6__6-2-3,user6,2,20,4,4,False,False,both_wrong
train__c20__user6__7-3-1,user6,2,20,31,31,False,False,both_wrong
train__c20__user6__7-3-2,user6,2,20,31,31,False,False,both_wrong
train__c20__user6__7-3-3,user6,2,20,34,34,False,False,both_wrong
train__c20__user7__4-1-1,user7,2,20,20,20,True,True,both_correct
train__c20__user7__4-1-2,user7,2,20,20,20,True,True,both_correct
train__c20__user7__4-1-3,user7,2,20,29,20,False,True,d2_only
train__c20__user8__2-1-1,user8,1,20,8,15,False,False,both_wrong
train__c20__user8__2-1-2,user8,1,20,9,15,False,False,both_wrong
train__c20__user8__2-1-3,user8,1,20,15,15,False,False,both_wrong
train__c20__user8__5-1-1,user8,1,20,7,7,False,False,both_wrong
train__c20__user8__5-1-2,user8,1,20,26,24,False,False,both_wrong
train__c20__user8__5-1-3,user8,1,20,12,12,False,False,both_wrong
train__c20__user8__6-2-1,user8,1,20,12,12,False,False,both_wrong
train__c20__user9__5-3-1,user9,0,20,6,20,False,True,d2_only
train__c20__user9__5-3-2,user9,0,20,6,20,False,True,d2_only
train__c20__user9__5-3-3,user9,0,20,29,30,False,False,both_wrong
train__c20__user9__6-1-1,user9,0,20,21,20,False,True,d2_only
train__c20__user9__6-1-2,user9,0,20,21,20,False,True,d2_only
train__c20__user9__6-1-3,user9,0,20,17,20,False,True,d2_only
train__c21__user16__4-1-1,user16,1,21,10,21,False,True,d2_only
train__c21__user16__4-1-2,user16,1,21,22,21,False,True,d2_only
train__c21__user16__4-1-3,user16,1,21,21,21,True,True,both_correct
train__c21__user16__7-3-1,user16,1,21,9,22,False,False,both_wrong
train__c21__user16__7-3-2,user16,1,21,22,22,False,False,both_wrong
train__c21__user16__7-3-3,user16,1,21,22,22,False,False,both_wrong
train__c21__user18__1-2-1,user18,0,21,29,17,False,False,both_wrong
train__c21__user18__1-2-2,user18,0,21,29,34,False,False,both_wrong
train__c21__user18__1-2-3,user18,0,21,29,29,False,False,both_wrong
train__c21__user18__4-1-1,user18,0,21,17,17,False,False,both_wrong
train__c21__user18__4-1-2,user18,0,21,22,22,False,False,both_wrong
train__c21__user18__4-1-3,user18,0,21,22,22,False,False,both_wrong
train__c21__user19__4-1-1,user19,2,21,21,22,True,False,c1_only
train__c21__user19__4-1-2,user19,2,21,21,21,True,True,both_correct
train__c21__user19__4-1-3,user19,2,21,23,22,False,False,both_wrong
train__c21__user1__6-2-1,user1,1,21,17,17,False,False,both_wrong
train__c21__user1__6-2-2,user1,1,21,10,17,False,False,both_wrong
train__c21__user1__6-2-3,user1,1,21,9,9,False,False,both_wrong
train__c21__user20__4-1-1,user20,0,21,23,23,False,False,both_wrong
train__c21__user20__4-1-2,user20,0,21,23,23,False,False,both_wrong
train__c21__user20__4-1-3,user20,0,21,23,23,False,False,both_wrong
train__c21__user22__1-2-1,user22,2,21,22,20,False,False,both_wrong
train__c21__user22__1-2-2,user22,2,21,21,20,True,False,c1_only
train__c21__user22__1-2-3,user22,2,21,21,20,True,False,c1_only
train__c21__user22__4-1-1,user22,2,21,17,20,False,False,both_wrong
train__c21__user22__4-1-2,user22,2,21,32,12,False,False,both_wrong
train__c21__user22__4-1-3,user22,2,21,17,20,False,False,both_wrong
train__c21__user2__3-2-2,user2,1,21,21,21,True,True,both_correct
train__c21__user2__3-2-3,user2,1,21,10,23,False,False,both_wrong
train__c21__user3__4-1-1,user3,0,21,24,22,False,False,both_wrong
train__c21__user3__4-1-2,user3,0,21,24,22,False,False,both_wrong
train__c21__user3__4-1-3,user3,0,21,17,21,False,True,d2_only
train__c21__user3__5-2-1,user3,0,21,24,26,False,False,both_wrong
train__c21__user3__5-2-2,user3,0,21,7,26,False,False,both_wrong
train__c21__user3__5-2-3,user3,0,21,17,22,False,False,both_wrong
train__c21__user3__6-2-2,user3,0,21,7,11,False,False,both_wrong
train__c21__user3__6-2-3,user3,0,21,20,22,False,False,both_wrong
train__c21__user6__4-1-1,user6,2,21,21,22,True,False,c1_only
train__c21__user6__4-1-2,user6,2,21,21,22,True,False,c1_only
train__c21__user6__4-1-3,user6,2,21,22,22,False,False,both_wrong
train__c21__user6__7-3-1,user6,2,21,22,22,False,False,both_wrong
train__c21__user6__7-3-2,user6,2,21,22,22,False,False,both_wrong
train__c21__user6__7-3-3,user6,2,21,22,22,False,False,both_wrong
train__c21__user7__4-1-1,user7,2,21,21,20,True,False,c1_only
train__c21__user7__4-1-2,user7,2,21,21,20,True,False,c1_only
train__c21__user7__4-1-3,user7,2,21,29,29,False,False,both_wrong
train__c21__user8__1-2-1,user8,1,21,26,24,False,False,both_wrong
train__c21__user8__1-2-2,user8,1,21,24,24,False,False,both_wrong
train__c21__user8__1-2-3,user8,1,21,24,7,False,False,both_wrong
train__c21__user8__4-1-1,user8,1,21,22,21,False,True,d2_only
train__c21__user8__4-1-2,user8,1,21,22,21,False,True,d2_only
train__c21__user8__4-1-3,user8,1,21,22,22,False,False,both_wrong
train__c21__user9__4-1-1,user9,0,21,20,21,False,True,d2_only
train__c21__user9__4-1-2,user9,0,21,21,21,True,True,both_correct
train__c21__user9__4-1-3,user9,0,21,30,21,False,True,d2_only
train__c21__user9__6-1-1,user9,0,21,21,21,True,True,both_correct
train__c21__user9__6-1-2,user9,0,21,21,21,True,True,both_correct
train__c21__user9__6-1-3,user9,0,21,17,21,False,True,d2_only
train__c22__user16__4-1-1,user16,1,22,21,21,False,False,both_wrong
train__c22__user16__4-1-2,user16,1,22,22,21,True,False,c1_only
train__c22__user16__4-1-3,user16,1,22,21,21,False,False,both_wrong
train__c22__user16__7-3-1,user16,1,22,22,10,True,False,c1_only
train__c22__user16__7-3-2,user16,1,22,22,22,True,True,both_correct
train__c22__user16__7-3-3,user16,1,22,22,22,True,True,both_correct
train__c22__user18__1-2-1,user18,0,22,7,23,False,False,both_wrong
train__c22__user18__1-2-2,user18,0,22,29,34,False,False,both_wrong
train__c22__user18__1-2-3,user18,0,22,23,23,False,False,both_wrong
train__c22__user18__4-1-1,user18,0,22,17,17,False,False,both_wrong
train__c22__user18__4-1-2,user18,0,22,17,22,False,True,d2_only
train__c22__user18__4-1-3,user18,0,22,22,22,True,True,both_correct
train__c22__user1__6-2-1,user1,1,22,17,17,False,False,both_wrong
train__c22__user1__6-2-2,user1,1,22,12,17,False,False,both_wrong
train__c22__user1__6-2-3,user1,1,22,9,9,False,False,both_wrong
train__c22__user20__2-2-1,user20,0,22,17,21,False,False,both_wrong
train__c22__user20__2-2-2,user20,0,22,21,21,False,False,both_wrong
train__c22__user20__2-2-3,user20,0,22,21,21,False,False,both_wrong
train__c22__user20__4-1-1,user20,0,22,23,20,False,False,both_wrong
train__c22__user20__4-1-2,user20,0,22,23,23,False,False,both_wrong
train__c22__user20__4-1-3,user20,0,22,23,19,False,False,both_wrong
train__c22__user21__2-2-1,user21,0,22,8,8,False,False,both_wrong
train__c22__user21__2-2-2,user21,0,22,8,20,False,False,both_wrong
train__c22__user21__2-2-3,user21,0,22,8,8,False,False,both_wrong
train__c22__user22__4-1-1,user22,2,22,11,10,False,False,both_wrong
train__c22__user22__4-1-2,user22,2,22,11,10,False,False,both_wrong
train__c22__user22__4-1-3,user22,2,22,11,10,False,False,both_wrong
train__c22__user2__3-2-2,user2,1,22,21,22,False,True,d2_only
train__c22__user2__3-2-3,user2,1,22,38,23,False,False,both_wrong
train__c22__user3__4-1-1,user3,0,22,23,22,False,True,d2_only
train__c22__user3__4-1-2,user3,0,22,24,22,False,True,d2_only
train__c22__user3__4-1-3,user3,0,22,17,21,False,False,both_wrong
train__c22__user3__5-2-1,user3,0,22,7,34,False,False,both_wrong
train__c22__user3__5-2-2,user3,0,22,24,21,False,False,both_wrong
train__c22__user3__5-2-3,user3,0,22,7,22,False,True,d2_only
train__c22__user5__2-1-1,user5,2,22,22,21,True,False,c1_only
train__c22__user5__2-1-2,user5,2,22,17,17,False,False,both_wrong
train__c22__user5__2-1-3,user5,2,22,17,17,False,False,both_wrong
train__c22__user6__4-1-1,user6,2,22,21,22,False,True,d2_only
train__c22__user6__4-1-2,user6,2,22,21,22,False,True,d2_only
train__c22__user6__4-1-3,user6,2,22,22,22,True,True,both_correct
train__c22__user6__7-3-1,user6,2,22,22,22,True,True,both_correct
train__c22__user6__7-3-2,user6,2,22,22,22,True,True,both_correct
train__c22__user6__7-3-3,user6,2,22,22,22,True,True,both_correct
train__c22__user8__4-1-1,user8,1,22,22,21,True,False,c1_only
train__c22__user8__4-1-2,user8,1,22,22,21,True,False,c1_only
train__c22__user8__4-1-3,user8,1,22,22,22,True,True,both_correct
train__c22__user8__6-2-1,user8,1,22,24,7,False,False,both_wrong
train__c22__user8__6-2-2,user8,1,22,26,7,False,False,both_wrong
train__c22__user8__6-2-3,user8,1,22,26,7,False,False,both_wrong
train__c23__user16__4-1-1,user16,1,23,23,23,True,True,both_correct
train__c23__user16__4-1-2,user16,1,23,23,23,True,True,both_correct
train__c23__user16__4-1-3,user16,1,23,23,23,True,True,both_correct
train__c23__user16__5-1-1,user16,1,23,21,23,False,True,d2_only
train__c23__user16__5-1-2,user16,1,23,26,19,False,False,both_wrong
train__c23__user16__5-1-3,user16,1,23,19,23,False,True,d2_only
train__c23__user18__1-2-1,user18,0,23,20,23,False,True,d2_only
train__c23__user18__1-2-2,user18,0,23,23,3,True,False,c1_only
train__c23__user18__1-2-3,user18,0,23,23,23,True,True,both_correct
train__c23__user19__1-2-1,user19,2,23,23,6,True,False,c1_only
train__c23__user19__1-2-2,user19,2,23,23,23,True,True,both_correct
train__c23__user19__1-2-3,user19,2,23,23,6,True,False,c1_only
train__c23__user19__3-3-1,user19,2,23,23,23,True,True,both_correct
train__c23__user19__3-3-2,user19,2,23,23,23,True,True,both_correct
train__c23__user19__3-3-3,user19,2,23,23,23,True,True,both_correct
train__c23__user1__5-1-1,user1,1,23,21,20,False,False,both_wrong
train__c23__user1__5-1-2,user1,1,23,17,20,False,False,both_wrong
train__c23__user1__5-1-3,user1,1,23,17,17,False,False,both_wrong
train__c23__user20__6-3-1,user20,0,23,23,23,True,True,both_correct
train__c23__user20__6-3-2,user20,0,23,6,23,False,True,d2_only
train__c23__user20__6-3-3,user20,0,23,6,23,False,True,d2_only
train__c23__user21__1-2-1,user21,0,23,6,6,False,False,both_wrong
train__c23__user21__1-2-2,user21,0,23,23,23,True,True,both_correct
train__c23__user21__1-2-3,user21,0,23,6,6,False,False,both_wrong
train__c23__user21__5-2-1,user21,0,23,6,23,False,True,d2_only
train__c23__user21__5-2-2,user21,0,23,6,7,False,False,both_wrong
train__c23__user21__5-2-3,user21,0,23,6,7,False,False,both_wrong
train__c23__user22__1-2-1,user22,2,23,23,23,True,True,both_correct
train__c23__user22__1-2-2,user22,2,23,23,23,True,True,both_correct
train__c23__user22__1-2-3,user22,2,23,23,23,True,True,both_correct
train__c23__user2__6-1-2,user2,1,23,23,23,True,True,both_correct
train__c23__user2__7-3-1,user2,1,23,23,23,True,True,both_correct
train__c23__user2__7-3-2,user2,1,23,23,23,True,True,both_correct
train__c23__user2__7-3-3,user2,1,23,23,23,True,True,both_correct
train__c23__user3__1-2-1,user3,0,23,36,36,False,False,both_wrong
train__c23__user3__1-2-2,user3,0,23,36,36,False,False,both_wrong
train__c23__user3__3-2-1,user3,0,23,7,7,False,False,both_wrong
train__c23__user3__3-2-2,user3,0,23,7,7,False,False,both_wrong
train__c23__user3__3-2-3,user3,0,23,7,19,False,False,both_wrong
train__c23__user6__4-1-1,user6,2,23,23,23,True,True,both_correct
train__c23__user6__4-1-2,user6,2,23,23,23,True,True,both_correct
train__c23__user6__4-1-3,user6,2,23,23,23,True,True,both_correct
train__c23__user7__6-2-1,user7,2,23,5,31,False,False,both_wrong
train__c23__user7__6-2-2,user7,2,23,20,4,False,False,both_wrong
train__c23__user7__6-2-3,user7,2,23,31,31,False,False,both_wrong
train__c23__user7__7-1-1,user7,2,23,31,31,False,False,both_wrong
train__c23__user7__7-1-2,user7,2,23,20,17,False,False,both_wrong
train__c23__user7__7-1-3,user7,2,23,23,31,True,False,c1_only
train__c23__user8__2-1-1,user8,1,23,8,7,False,False,both_wrong
train__c23__user8__2-1-2,user8,1,23,27,7,False,False,both_wrong
train__c23__user8__2-1-3,user8,1,23,7,7,False,False,both_wrong
train__c23__user8__4-1-3,user8,1,23,22,22,False,False,both_wrong
train__c23__user9__1-2-1,user9,0,23,23,23,True,True,both_correct
train__c23__user9__1-2-2,user9,0,23,23,23,True,True,both_correct
train__c23__user9__1-2-3,user9,0,23,23,23,True,True,both_correct
train__c23__user9__3-3-1,user9,0,23,6,29,False,False,both_wrong
train__c23__user9__3-3-2,user9,0,23,6,29,False,False,both_wrong
train__c23__user9__3-3-3,user9,0,23,6,6,False,False,both_wrong
train__c24__user16__6-2-1,user16,1,24,11,10,False,False,both_wrong
train__c24__user16__6-2-2,user16,1,24,11,10,False,False,both_wrong
train__c24__user16__6-2-3,user16,1,24,7,7,False,False,both_wrong
train__c24__user20__4-1-1,user20,0,24,23,26,False,False,both_wrong
train__c24__user20__4-1-2,user20,0,24,23,26,False,False,both_wrong
train__c24__user20__4-1-3,user20,0,24,23,19,False,False,both_wrong
train__c24__user21__1-2-1,user21,0,24,8,4,False,False,both_wrong
train__c24__user21__1-2-2,user21,0,24,22,22,False,False,both_wrong
train__c24__user21__1-2-3,user21,0,24,8,2,False,False,both_wrong
train__c24__user21__4-1-1,user21,0,24,33,26,False,False,both_wrong
train__c24__user21__4-1-2,user21,0,24,7,7,False,False,both_wrong
train__c24__user21__4-1-3,user21,0,24,17,7,False,False,both_wrong
train__c24__user21__5-2-1,user21,0,24,7,7,False,False,both_wrong
train__c24__user21__5-2-2,user21,0,24,7,11,False,False,both_wrong
train__c24__user21__5-2-3,user21,0,24,7,7,False,False,both_wrong
train__c24__user22__5-2-1,user22,2,24,19,20,False,False,both_wrong
train__c24__user22__5-2-2,user22,2,24,19,20,False,False,both_wrong
train__c24__user22__5-2-3,user22,2,24,19,20,False,False,both_wrong
train__c24__user2__6-1-1,user2,1,24,22,22,False,False,both_wrong
train__c24__user2__6-1-2,user2,1,24,10,21,False,False,both_wrong
train__c24__user2__7-3-1,user2,1,24,7,7,False,False,both_wrong
train__c24__user2__7-3-2,user2,1,24,10,10,False,False,both_wrong
train__c24__user2__7-3-3,user2,1,24,11,6,False,False,both_wrong
train__c24__user6__5-1-1,user6,2,24,33,33,False,False,both_wrong
train__c24__user6__5-1-2,user6,2,24,17,17,False,False,both_wrong
train__c24__user6__5-1-3,user6,2,24,11,9,False,False,both_wrong
train__c24__user6__6-2-1,user6,2,24,4,4,False,False,both_wrong
train__c24__user6__6-2-2,user6,2,24,4,9,False,False,both_wrong
train__c24__user6__6-2-3,user6,2,24,4,4,False,False,both_wrong
train__c24__user7__1-2-1,user7,2,24,19,33,False,False,both_wrong
train__c24__user7__1-2-2,user7,2,24,33,33,False,False,both_wrong
train__c24__user7__1-2-3,user7,2,24,20,33,False,False,both_wrong
train__c25__user1__5-1-1,user1,1,25,20,20,False,False,both_wrong
train__c25__user1__5-1-2,user1,1,25,17,20,False,False,both_wrong
train__c25__user1__5-1-3,user1,1,25,39,20,False,False,both_wrong
train__c25__user7__5-1-1,user7,2,25,20,20,False,False,both_wrong
train__c25__user7__5-1-2,user7,2,25,20,20,False,False,both_wrong
train__c25__user7__5-1-3,user7,2,25,20,20,False,False,both_wrong
train__c26__user16__5-3-1,user16,1,26,8,17,False,False,both_wrong
train__c26__user16__5-3-2,user16,1,26,19,6,False,False,both_wrong
train__c26__user16__5-3-3,user16,1,26,7,7,False,False,both_wrong
train__c26__user19__3-1-1,user19,2,26,17,17,False,False,both_wrong
train__c26__user19__3-1-2,user19,2,26,17,17,False,False,both_wrong
train__c26__user19__3-1-3,user19,2,26,8,17,False,False,both_wrong
train__c26__user19__5-1-1,user19,2,26,22,23,False,False,both_wrong
train__c26__user19__5-1-2,user19,2,26,22,21,False,False,both_wrong
train__c26__user19__5-1-3,user19,2,26,22,22,False,False,both_wrong
train__c26__user19__5-3-1,user19,2,26,22,22,False,False,both_wrong
train__c26__user19__5-3-2,user19,2,26,22,22,False,False,both_wrong
train__c26__user19__6-2-1,user19,2,26,33,33,False,False,both_wrong
train__c26__user19__6-2-2,user19,2,26,33,33,False,False,both_wrong
train__c26__user19__6-2-3,user19,2,26,33,33,False,False,both_wrong
train__c26__user6__5-3-1,user6,2,26,17,20,False,False,both_wrong
train__c26__user6__5-3-2,user6,2,26,19,20,False,False,both_wrong
train__c26__user9__3-1-1,user9,0,26,26,27,True,False,c1_only
train__c26__user9__3-1-2,user9,0,26,7,19,False,False,both_wrong
train__c26__user9__3-1-3,user9,0,26,20,22,False,False,both_wrong
train__c26__user9__5-1-1,user9,0,26,21,19,False,False,both_wrong
train__c26__user9__5-1-2,user9,0,26,21,19,False,False,both_wrong
train__c26__user9__5-1-3,user9,0,26,22,19,False,False,both_wrong
train__c26__user9__5-3-1,user9,0,26,21,19,False,False,both_wrong
train__c26__user9__5-3-2,user9,0,26,21,19,False,False,both_wrong
train__c26__user9__5-3-3,user9,0,26,21,19,False,False,both_wrong
train__c26__user9__6-2-1,user9,0,26,24,19,False,False,both_wrong
train__c26__user9__6-2-2,user9,0,26,24,19,False,False,both_wrong
train__c26__user9__6-2-3,user9,0,26,7,19,False,False,both_wrong
train__c27__user18__1-2-1,user18,0,27,6,23,False,False,both_wrong
train__c27__user18__1-2-2,user18,0,27,31,30,False,False,both_wrong
train__c27__user18__1-2-3,user18,0,27,20,30,False,False,both_wrong
train__c27__user19__6-2-1,user19,2,27,33,33,False,False,both_wrong
train__c27__user19__6-2-2,user19,2,27,33,33,False,False,both_wrong
train__c27__user19__6-2-3,user19,2,27,33,33,False,False,both_wrong
train__c27__user1__5-1-1,user1,1,27,23,20,False,False,both_wrong
train__c27__user1__5-1-2,user1,1,27,20,20,False,False,both_wrong
train__c27__user1__5-1-3,user1,1,27,6,23,False,False,both_wrong
train__c27__user20__7-2-1,user20,0,27,6,2,False,False,both_wrong
train__c27__user20__7-2-2,user20,0,27,6,2,False,False,both_wrong
train__c27__user20__7-2-3,user20,0,27,6,6,False,False,both_wrong
train__c27__user21__5-1-1,user21,0,27,6,8,False,False,both_wrong
train__c27__user21__5-1-2,user21,0,27,7,7,False,False,both_wrong
train__c27__user21__5-1-3,user21,0,27,7,11,False,False,both_wrong
train__c27__user22__4-2-1,user22,2,27,37,4,False,False,both_wrong
train__c27__user22__4-2-2,user22,2,27,37,7,False,False,both_wrong
train__c27__user22__4-2-3,user22,2,27,37,7,False,False,both_wrong
train__c27__user7__1-2-1,user7,2,27,26,23,False,False,both_wrong
train__c27__user7__1-2-2,user7,2,27,20,20,False,False,both_wrong
train__c27__user7__1-2-3,user7,2,27,27,20,True,False,c1_only
train__c27__user8__1-2-1,user8,1,27,27,27,True,True,both_correct
train__c27__user8__1-2-2,user8,1,27,37,26,False,False,both_wrong
train__c27__user8__1-2-3,user8,1,27,37,26,False,False,both_wrong
train__c27__user9__6-2-1,user9,0,27,23,19,False,False,both_wrong
train__c27__user9__6-2-2,user9,0,27,23,27,False,True,d2_only
train__c27__user9__6-2-3,user9,0,27,6,23,False,False,both_wrong
train__c28__user16__4-1-1,user16,1,28,36,36,False,False,both_wrong
train__c28__user16__4-1-2,user16,1,28,28,20,True,False,c1_only
train__c28__user16__4-1-3,user16,1,28,3,36,False,False,both_wrong
train__c28__user18__5-1-1,user18,0,28,36,28,False,True,d2_only
train__c28__user18__5-1-2,user18,0,28,28,28,True,True,both_correct
train__c28__user18__5-1-3,user18,0,28,36,36,False,False,both_wrong
train__c28__user22__7-2-1,user22,2,28,28,31,True,False,c1_only
train__c28__user22__7-2-2,user22,2,28,28,28,True,True,both_correct
train__c28__user22__7-2-3,user22,2,28,28,31,True,False,c1_only
train__c28__user2__5-1-1,user2,1,28,28,28,True,True,both_correct
train__c28__user2__5-1-2,user2,1,28,28,28,True,True,both_correct
train__c28__user2__5-1-3,user2,1,28,5,31,False,False,both_wrong
train__c28__user2__6-1-1,user2,1,28,28,28,True,True,both_correct
train__c28__user2__6-1-2,user2,1,28,28,28,True,True,both_correct
train__c28__user3__2-1-1,user3,0,28,28,28,True,True,both_correct
train__c28__user3__2-1-2,user3,0,28,36,36,False,False,both_wrong
train__c28__user3__2-1-3,user3,0,28,28,28,True,True,both_correct
train__c28__user6__4-1-1,user6,2,28,12,31,False,False,both_wrong
train__c28__user6__4-1-2,user6,2,28,12,31,False,False,both_wrong
train__c28__user6__4-1-3,user6,2,28,12,12,False,False,both_wrong
train__c28__user7__3-1-1,user7,2,28,28,31,True,False,c1_only
train__c28__user7__3-1-2,user7,2,28,28,31,True,False,c1_only
train__c28__user7__3-1-3,user7,2,28,28,31,True,False,c1_only
train__c28__user8__5-1-1,user8,1,28,28,36,True,False,c1_only
train__c28__user8__5-1-2,user8,1,28,28,28,True,True,both_correct
train__c28__user8__5-1-3,user8,1,28,28,36,True,False,c1_only
train__c29__user16__3-1-1,user16,1,29,7,6,False,False,both_wrong
train__c29__user16__3-1-2,user16,1,29,29,6,True,False,c1_only
train__c29__user16__3-1-3,user16,1,29,29,29,True,True,both_correct
train__c29__user18__6-1-1,user18,0,29,34,32,False,False,both_wrong
train__c29__user18__6-1-2,user18,0,29,34,34,False,False,both_wrong
train__c29__user18__6-1-3,user18,0,29,34,34,False,False,both_wrong
train__c29__user19__2-2-1,user19,2,29,12,12,False,False,both_wrong
train__c29__user19__2-2-2,user19,2,29,29,29,True,True,both_correct
train__c29__user19__2-2-3,user19,2,29,29,29,True,True,both_correct
train__c29__user19__3-3-1,user19,2,29,29,29,True,True,both_correct
train__c29__user19__3-3-2,user19,2,29,29,29,True,True,both_correct
train__c29__user19__3-3-3,user19,2,29,29,29,True,True,both_correct
train__c29__user19__4-2-1,user19,2,29,29,29,True,True,both_correct
train__c29__user19__4-2-2,user19,2,29,29,29,True,True,both_correct
train__c29__user19__4-2-3,user19,2,29,29,29,True,True,both_correct
train__c29__user19__5-3-1,user19,2,29,29,29,True,True,both_correct
train__c29__user19__5-3-2,user19,2,29,29,29,True,True,both_correct
train__c29__user19__5-3-3,user19,2,29,29,29,True,True,both_correct
train__c29__user1__1-1-1,user1,1,29,37,31,False,False,both_wrong
train__c29__user1__1-1-2,user1,1,29,3,36,False,False,both_wrong
train__c29__user1__1-1-3,user1,1,29,3,36,False,False,both_wrong
train__c29__user1__3-2-1,user1,1,29,12,36,False,False,both_wrong
train__c29__user1__3-2-2,user1,1,29,36,36,False,False,both_wrong
train__c29__user1__3-2-3,user1,1,29,3,36,False,False,both_wrong
train__c29__user20__1-2-1,user20,0,29,29,29,True,True,both_correct
train__c29__user20__1-2-2,user20,0,29,29,29,True,True,both_correct
train__c29__user20__1-2-3,user20,0,29,29,29,True,True,both_correct
train__c29__user20__6-1-1,user20,0,29,36,29,False,True,d2_only
train__c29__user20__6-1-2,user20,0,29,29,29,True,True,both_correct
train__c29__user20__6-1-3,user20,0,29,36,29,False,True,d2_only
train__c29__user21__3-2-1,user21,0,29,34,29,False,True,d2_only
train__c29__user21__3-2-2,user21,0,29,32,36,False,False,both_wrong
train__c29__user21__3-2-3,user21,0,29,34,29,False,True,d2_only
train__c29__user22__6-2-1,user22,2,29,32,12,False,False,both_wrong
train__c29__user22__6-2-2,user22,2,29,29,31,True,False,c1_only
train__c29__user22__6-2-3,user22,2,29,23,6,False,False,both_wrong
train__c29__user2__2-2-1,user2,1,29,15,36,False,False,both_wrong
train__c29__user2__2-2-2,user2,1,29,34,34,False,False,both_wrong
train__c29__user2__2-2-3,user2,1,29,34,29,False,True,d2_only
train__c29__user2__5-1-1,user2,1,29,29,20,True,False,c1_only
train__c29__user2__5-1-2,user2,1,29,29,29,True,True,both_correct
train__c29__user2__5-1-3,user2,1,29,29,29,True,True,both_correct
train__c29__user3__2-1-1,user3,0,29,29,29,True,True,both_correct
train__c29__user3__2-1-2,user3,0,29,29,29,True,True,both_correct
train__c29__user3__2-1-3,user3,0,29,29,29,True,True,both_correct
train__c29__user6__3-1-1,user6,2,29,35,36,False,False,both_wrong
train__c29__user6__3-1-2,user6,2,29,29,29,True,True,both_correct
train__c29__user6__3-1-3,user6,2,29,29,36,True,False,c1_only
train__c29__user7__4-1-1,user7,2,29,29,29,True,True,both_correct
train__c29__user7__4-1-2,user7,2,29,29,29,True,True,both_correct
train__c29__user7__4-1-3,user7,2,29,29,29,True,True,both_correct
train__c29__user9__2-2-1,user9,0,29,32,34,False,False,both_wrong
train__c29__user9__2-2-2,user9,0,29,32,36,False,False,both_wrong
train__c29__user9__2-2-3,user9,0,29,34,34,False,False,both_wrong
train__c29__user9__3-3-1,user9,0,29,29,29,True,True,both_correct
train__c29__user9__3-3-2,user9,0,29,23,29,False,True,d2_only
train__c29__user9__3-3-3,user9,0,29,31,29,False,True,d2_only
train__c29__user9__4-2-2,user9,0,29,29,29,True,True,both_correct
train__c29__user9__4-2-3,user9,0,29,29,29,True,True,both_correct
train__c29__user9__5-3-1,user9,0,29,29,29,True,True,both_correct
train__c29__user9__5-3-2,user9,0,29,29,29,True,True,both_correct
train__c29__user9__5-3-3,user9,0,29,29,29,True,True,both_correct
train__c30__user16__6-1-1,user16,1,30,30,31,True,False,c1_only
train__c30__user16__6-1-2,user16,1,30,30,31,True,False,c1_only
train__c30__user16__6-1-3,user16,1,30,30,30,True,True,both_correct
train__c30__user18__6-2-1,user18,0,30,30,30,True,True,both_correct
