sample_id,true_action,base_prediction,mobilenet_prediction,resnet18_prediction,base_confidence,mobilenet_confidence,resnet18_confidence,mobilenet_outcome,resnet18_outcome,mobilenet_true_rank,resnet18_true_rank,mobilenet_selected_view_weights,resnet18_selected_view_weights,view_valid_count,hand_head_roi_valid,two_hand_roi_valid
train__c32__user23__7-1-2,Stand_up,Stand_up,Stand_up,Stand_up,0.442099492767301,0.44430399219063643,0.44541930538440055,retained_correct,retained_correct,1,1,"{""global_context"": 0.9995756149291992, ""left_interaction"": 1.9732728509956763e-05, ""right_interaction"": 0.0004046679112232394, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}","{""global_context"": 0.9999914169311523, ""left_interaction"": 3.157911502664016e-08, ""right_interaction"": 8.603890213028839e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",54,False,False
train__c32__user23__7-1-3,Stand_up,Mop_the_floor,Mop_the_floor,Mop_the_floor,0.664689792964651,0.6692993928809304,0.6680729056661493,unchanged_wrong,unchanged_wrong,4,4,"{""global_context"": 0.783771726820204, ""left_interaction"": 0.11181398232777913, ""right_interaction"": 0.10441421137915717, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}","{""global_context"": 0.9999846352471246, ""left_interaction"": 1.0810407186707177e-08, ""right_interaction"": 1.5416923108407194e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",27,False,False
train__c32__user23__7-3-1,Stand_up,Stand_up,Stand_up,Stand_up,0.4976481586172969,0.49901049434939676,0.4992493344965062,retained_correct,retained_correct,1,1,"{""global_context"": 0.8940137716440054, ""left_interaction"": 9.903396158523929e-07, ""right_interaction"": 0.10598434851719783, ""hand_head_union"": 9.551448993778859e-07, ""two_hand_table_context"": 0.0}","{""global_context"": 0.9999980926513672, ""left_interaction"": 1.4311484007451397e-06, ""right_interaction"": 4.0082571873566707e-07, ""hand_head_union"": 4.5166762637686236e-10, ""two_hand_table_context"": 0.0}",40,True,False
train__c32__user23__7-3-2,Stand_up,Stand_up,Stand_up,Stand_up,0.5481859528073398,0.5590598273256938,0.5576305118698522,retained_correct,retained_correct,1,1,"{""global_context"": 0.9914820988972982, ""left_interaction"": 0.001814612704846594, ""right_interaction"": 0.006700039323833253, ""hand_head_union"": 1.3236186633649695e-06, ""two_hand_table_context"": 1.831724956799816e-06}","{""global_context"": 1.0, ""left_interaction"": 2.961649098804426e-09, ""right_interaction"": 4.7851288955927075e-08, ""hand_head_union"": 8.326912616220107e-11, ""two_hand_table_context"": 5.033438949592689e-09}",31,True,True
train__c32__user23__7-3-3,Stand_up,Eat_food,Eat_food,Eat_food,0.227733168033906,0.37216481371228416,0.18467611020300867,unchanged_wrong,unchanged_wrong,2,2,"{""global_context"": 0.7489886283874512, ""left_interaction"": 0.2503699064254761, ""right_interaction"": 0.000302062660921365, ""hand_head_union"": 0.0003363987198099494, ""two_hand_table_context"": 3.0269407034211326e-06}","{""global_context"": 1.0, ""left_interaction"": 2.3397651871537306e-11, ""right_interaction"": 1.314185027467829e-08, ""hand_head_union"": 2.985618696715875e-10, ""two_hand_table_context"": 8.361996650663173e-10}",17,True,True
train__c32__user24__5-1-1,Stand_up,Stand_up,Stand_up,Stand_up,0.9530386442948927,0.9567185046013637,0.9556828037003124,retained_correct,retained_correct,1,1,"{""global_context"": 0.9893521666526794, ""left_interaction"": 0.001069914549589157, ""right_interaction"": 0.009577922523021698, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}","{""global_context"": 1.0, ""left_interaction"": 7.345467567532182e-10, ""right_interaction"": 6.759791060240161e-10, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",24,False,False
train__c32__user24__5-1-2,Stand_up,Stand_up,Stand_up,Stand_up,0.4097528281521769,0.4125688368587035,0.41232164255455367,retained_correct,retained_correct,1,1,"{""global_context"": 0.8827141125996908, ""left_interaction"": 0.0034452720234791436, ""right_interaction"": 0.11384056674109565, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}","{""global_context"": 1.0, ""left_interaction"": 3.19956012301898e-10, ""right_interaction"": 4.052532334400086e-09, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",27,False,False
train__c32__user24__5-1-3,Stand_up,Stand_up,Stand_up,Stand_up,0.925205163013255,0.8314265855629275,0.9386119367367926,retained_correct,retained_correct,1,1,"{""global_context"": 0.20975727694375174, ""left_interaction"": 3.9705701055936515e-06, ""right_interaction"": 0.5781976154872349, ""hand_head_union"": 0.21201050281524658, ""two_hand_table_context"": 3.06463022882651e-05}","{""global_context"": 1.0, ""left_interaction"": 9.484002789455254e-10, ""right_interaction"": 1.2210682861660667e-11, ""hand_head_union"": 1.881375531555461e-10, ""two_hand_table_context"": 2.4797388070261455e-14}",30,True,True
train__c32__user24__6-3-1,Stand_up,Stand_up,Stand_up,Stand_up,0.8361392251717209,0.8540271082105956,0.8507505400121845,retained_correct,retained_correct,1,1,"{""global_context"": 0.9983230318341937, ""left_interaction"": 0.0016344933371458734, ""right_interaction"": 4.2461224698594636e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}","{""global_context"": 1.0, ""left_interaction"": 1.1600133153306588e-15, ""right_interaction"": 1.3652547945040175e-17, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",42,False,False
train__c32__user24__6-3-2,Stand_up,Stand_up,Stand_up,Stand_up,0.9866915526865806,0.9882044057500162,0.9874599244622341,retained_correct,retained_correct,1,1,"{""global_context"": 0.9933387438456217, ""left_interaction"": 0.0010596000744650762, ""right_interaction"": 0.005307848875721295, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0002937930209251742}","{""global_context"": 1.0, ""left_interaction"": 6.579301948018176e-18, ""right_interaction"": 3.985244246170922e-18, ""hand_head_union"": 0.0, ""two_hand_table_context"": 4.2146523803731296e-20}",36,False,True
train__c32__user24__6-3-3,Stand_up,Stand_up,Stand_up,Stand_up,0.9894050978473066,0.9905414578358763,0.9902537090261406,retained_correct,retained_correct,1,1,"{""global_context"": 0.9998919486999511, ""left_interaction"": 4.8929064178082624e-08, ""right_interaction"": 0.00010803180048242211, ""hand_head_union"": 6.058066048808541e-10, ""two_hand_table_context"": 0.0}","{""global_context"": 1.0, ""left_interaction"": 5.599566069453219e-18, ""right_interaction"": 5.21528814895344e-19, ""hand_head_union"": 3.2251898745473844e-20, ""two_hand_table_context"": 0.0}",27,True,False
train__c32__user4__2-1-1,Stand_up,Stand_up,Stand_up,Stand_up,0.3419487087464206,0.34752706441682807,0.3437776891483134,retained_correct,retained_correct,1,1,"{""global_context"": 0.47582416534423827, ""left_interaction"": 0.001996702700853348, ""right_interaction"": 0.5216294288635254, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0005497015547007323}","{""global_context"": 0.9993300437927246, ""left_interaction"": 0.0003311491571366787, ""right_interaction"": 2.8519619377220807e-08, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0003387529402971268}",39,False,True
train__c32__user4__2-1-2,Stand_up,Stand_up,Stand_up,Stand_up,0.8914023221342948,0.8950803131849626,0.8925713155154903,retained_correct,retained_correct,1,1,"{""global_context"": 0.5837230086326599, ""left_interaction"": 0.0003866195911541581, ""right_interaction"": 0.4158134460449219, ""hand_head_union"": 0.0, ""two_hand_table_context"": 7.689163612667471e-05}","{""global_context"": 0.9999115467071533, ""left_interaction"": 2.7478632546262816e-05, ""right_interaction"": 7.62670254061959e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 6.033072713762522e-05}",26,False,True
train__c32__user4__2-1-3,Stand_up,Stand_up,Stand_up,Stand_up,0.9617463306569405,0.9637197686744526,0.9627916326562347,retained_correct,retained_correct,1,1,"{""global_context"": 0.32156927245003836, ""left_interaction"": 0.036509186029434204, ""right_interaction"": 0.628535338810512, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.01338630063193185}","{""global_context"": 0.9998606954302106, ""left_interaction"": 0.0001316510107634323, ""right_interaction"": 5.129230820395086e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 7.228596327227674e-06}",23,False,True
train__c32__user4__3-2-1,Stand_up,Stand_up,Stand_up,Stand_up,0.8667368970110467,0.8693240854686198,0.8673604518532826,retained_correct,retained_correct,1,1,"{""global_context"": 0.6235105650765556, ""left_interaction"": 0.17882813726152694, ""right_interaction"": 0.1972254684993199, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.00043592981195875576}","{""global_context"": 0.9998493875776019, ""left_interaction"": 0.00013849588244089058, ""right_interaction"": 6.08101358271337e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 5.963715791170086e-06}",46,False,True
train__c32__user4__3-2-2,Stand_up,Stand_up,Stand_up,Stand_up,0.8790347092053286,0.8811550043164882,0.879554959678768,retained_correct,retained_correct,1,1,"{""global_context"": 0.48894695440928143, ""left_interaction"": 0.1677653193473816, ""right_interaction"": 0.3432783285776774, ""hand_head_union"": 0.0, ""two_hand_table_context"": 9.399946672298634e-06}","{""global_context"": 0.9998985926310221, ""left_interaction"": 7.061877113301307e-05, ""right_interaction"": 3.082653226253266e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.3591503034149355e-08}",37,False,True
train__c32__user4__3-2-3,Stand_up,Walk,Walk,Walk,0.5549581501762338,0.5570689838490487,0.5559415842189462,unchanged_wrong,unchanged_wrong,2,2,"{""global_context"": 0.3051361208376677, ""left_interaction"": 0.2724703705829123, ""right_interaction"": 0.41367186670717987, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.00872162956258525}","{""global_context"": 0.9998898713485055, ""left_interaction"": 7.707733438228783e-05, ""right_interaction"": 2.7396278354622748e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 5.67546838125133e-06}",72,False,True
train__c32__user4__7-2-1,Stand_up,Walk,Walk,Walk,0.7371551535152937,0.7396986658003059,0.7381024165987533,unchanged_wrong,unchanged_wrong,2,2,"{""global_context"": 0.21478990146092006, ""left_interaction"": 0.1957545280456543, ""right_interaction"": 0.5894555364336286, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}","{""global_context"": 0.999950681413923, ""left_interaction"": 4.1477615013718605e-05, ""right_interaction"": 7.858295638080953e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",42,False,False
train__c32__user4__7-2-2,Stand_up,Walk,Walk,Walk,0.9616576696446144,0.9639911349641143,0.9620951900140738,unchanged_wrong,unchanged_wrong,2,2,"{""global_context"": 0.1658144373642771, ""left_interaction"": 0.16100449311105827, ""right_interaction"": 0.6620691199051706, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.011111873545144734}","{""global_context"": 0.9999802238062808, ""left_interaction"": 1.3395296838624696e-05, ""right_interaction"": 6.442423909902573e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 6.503851492455301e-10}",62,False,True
train__c32__user4__7-2-3,Stand_up,Walk,Walk,Walk,0.49529451068723374,0.4957867933069793,0.4959816741319419,unchanged_wrong,unchanged_wrong,2,2,"{""global_context"": 0.2398492972056071, ""left_interaction"": 0.28212995529174806, ""right_interaction"": 0.44875160853068036, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.029269194602966307}","{""global_context"": 0.9999650319417318, ""left_interaction"": 3.3975648693740365e-05, ""right_interaction"": 1.0567569309690347e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.1050971693293832e-09}",51,False,True
train__c33__user17__2-2-1,Lie_down,Lie_down,Lie_down,Lie_down,0.9040429164270766,0.8502538997434655,0.9204598735223597,retained_correct,retained_correct,1,1,"{""global_context"": 0.9729931272309402, ""left_interaction"": 0.011255166653929085, ""right_interaction"": 0.01574287640637365, ""hand_head_union"": 0.0, ""two_hand_table_context"": 8.823294874987212e-06}","{""global_context"": 0.9983047616892847, ""left_interaction"": 0.0007845689382018714, ""right_interaction"": 0.0005644701806635693, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.00034616951798570566}",64,False,True
train__c33__user17__2-2-2,Lie_down,Lie_down,Lie_down,Lie_down,0.9159375967315526,0.8826188939499955,0.9337595503803238,retained_correct,retained_correct,1,1,"{""global_context"": 0.9217542409896851, ""left_interaction"": 0.0007612498593516648, ""right_interaction"": 0.07748431712388992, ""hand_head_union"": 1.703471923519828e-07, ""two_hand_table_context"": 0.0}","{""global_context"": 0.999668300151825, ""left_interaction"": 0.0002730674168560654, ""right_interaction"": 1.0564135664026253e-05, ""hand_head_union"": 4.808224184671417e-05, ""two_hand_table_context"": 0.0}",61,True,False
train__c33__user17__2-2-3,Lie_down,Lie_down,Lie_down,Lie_down,0.866744489497684,0.8085525951195986,0.883002648664221,retained_correct,retained_correct,1,1,"{""global_context"": 0.9724267658434416, ""left_interaction"": 0.024977917733945344, ""right_interaction"": 0.0025953907323511024, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}","{""global_context"": 0.9997851723118832, ""left_interaction"": 0.00021314520486875584, ""right_interaction"": 1.7598002542447495e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",47,False,False
train__c33__user24__2-2-1,Lie_down,Wipe_windows_and_tables,Wipe_windows_and_tables,Wipe_windows_and_tables,0.38145679888722045,0.33275585098093496,0.407129864809611,unchanged_wrong,unchanged_wrong,6,6,"{""global_context"": 0.9999920073009673, ""left_interaction"": 1.5315850933326319e-06, ""right_interaction"": 6.5388622239143366e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 5.84018759279085e-09}","{""global_context"": 1.0, ""left_interaction"": 3.570163396479906e-14, ""right_interaction"": 1.3045824786738879e-15, ""hand_head_union"": 0.0, ""two_hand_table_context"": 8.580084291037209e-15}",65,False,True
train__c33__user24__2-2-2,Lie_down,Wipe_windows_and_tables,Wipe_windows_and_tables,Wipe_windows_and_tables,0.3953301843450636,0.3550919087395787,0.41834562750807186,unchanged_wrong,unchanged_wrong,6,6,"{""global_context"": 0.9999994039535522, ""left_interaction"": 5.245554461907886e-07, ""right_interaction"": 1.297135980848907e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.0941388000853683e-13}","{""global_context"": 1.0, ""left_interaction"": 1.9891818295075976e-14, ""right_interaction"": 8.962135496000694e-18, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.1946451565244767e-18}",49,False,True
train__c33__user24__2-2-3,Lie_down,Tap_the_keyboard,Read_documents,Tap_the_keyboard,0.32189286080959356,0.29155766470212957,0.32138270911419986,changed_wrong,unchanged_wrong,10,10,"{""global_context"": 0.9999998807907104, ""left_interaction"": 1.7042921740539896e-07, ""right_interaction"": 3.948053262092799e-08, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}","{""global_context"": 1.0, ""left_interaction"": 1.2965003080996594e-14, ""right_interaction"": 1.2329874801376625e-16, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",22,False,False
train__c34__user17__1-2-1,Sit_down,Sit_down,Sit_down,Sit_down,0.9580402737238213,0.9587815785482908,0.9583225852117446,retained_correct,retained_correct,1,1,"{""global_context"": 0.9830379486083984, ""left_interaction"": 0.00032611782304369484, ""right_interaction"": 0.016635944063846882, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}","{""global_context"": 0.9951516664945163, ""left_interaction"": 0.004195332813721437, ""right_interaction"": 0.000653003199169269, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",39,False,False
train__c34__user17__1-2-2,Sit_down,Sit_down,Sit_down,Sit_down,0.9860580500610944,0.9869467956606953,0.9864086214831365,retained_correct,retained_correct,1,1,"{""global_context"": 0.5844274097018771, ""left_interaction"": 0.26099681854248047, ""right_interaction"": 0.07958516147401598, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.07499063014984131}","{""global_context"": 0.9984858830769857, ""left_interaction"": 0.0005395624579654799, ""right_interaction"": 0.00012368359602987766, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0008508598742385706}",34,False,True
train__c34__user17__1-2-3,Sit_down,Sit_down,Sit_down,Sit_down,0.9289662483055232,0.9305142893955055,0.9295046282135603,retained_correct,retained_correct,1,1,"{""global_context"": 0.6963140699598525, ""left_interaction"": 0.2878307236565484, ""right_interaction"": 0.0014886176213622093, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.014366646607716879}","{""global_context"": 0.9985466003417969, ""left_interaction"": 0.0008040564652118417, ""right_interaction"": 0.0005517877741820283, ""hand_head_union"": 0.0, ""two_hand_table_context"": 9.760887931204504e-05}",29,False,True
train__c34__user17__2-2-1,Sit_down,Sit_down,Sit_down,Sit_down,0.9942239027877106,0.9947130512693365,0.9943866831618823,retained_correct,retained_correct,1,1,"{""global_context"": 0.8417479775168679, ""left_interaction"": 2.7428521372547205e-05, ""right_interaction"": 0.0909682187167081, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.06725641814145175}","{""global_context"": 0.9917185523293235, ""left_interaction"": 0.006989346986467188, ""right_interaction"": 2.795379524203864e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0012641367079182105}",36,False,True
train__c34__user17__2-2-2,Sit_down,Sit_down,Sit_down,Sit_down,0.9954187165939353,0.9957454546214421,0.9955297283434121,retained_correct,retained_correct,1,1,"{""global_context"": 0.9617722829182943, ""left_interaction"": 0.0004409620952275064, ""right_interaction"": 0.03691519300142924, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0008715837159090572}","{""global_context"": 0.9942624833848741, ""left_interaction"": 0.005394225733147727, ""right_interaction"": 0.00026772388567527133, ""hand_head_union"": 0.0, ""two_hand_table_context"": 7.55407187777261e-05}",29,False,True
train__c34__user17__2-2-3,Sit_down,Sit_down,Sit_down,Sit_down,0.9435876963853049,0.9514679423415802,0.9467678892997966,retained_correct,retained_correct,1,1,"{""global_context"": 0.7676615185207791, ""left_interaction"": 0.08305622471703424, ""right_interaction"": 0.010008371538586087, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.13927381568484837}","{""global_context"": 0.9996200137668185, ""left_interaction"": 0.0003350561536434624, ""right_interaction"": 1.1583116752768143e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 3.3366067024568714e-05}",33,False,True
train__c34__user17__4-1-1,Sit_down,Sit_down,Sit_down,Sit_down,0.9665274151520277,0.9685625230206304,0.968243868900342,retained_correct,retained_correct,1,1,"{""global_context"": 0.9997298717498779, ""left_interaction"": 2.2684107629326416e-08, ""right_interaction"": 0.0002700460415023069, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}","{""global_context"": 1.0, ""left_interaction"": 2.5325078100953743e-16, ""right_interaction"": 1.833945444813768e-18, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",36,False,False
train__c34__user17__4-1-2,Sit_down,Sit_down,Sit_down,Sit_down,0.9927796761295744,0.9932940135773255,0.9932659655080922,retained_correct,retained_correct,1,1,"{""global_context"": 0.9998445510864258, ""left_interaction"": 1.6150896239456154e-07, ""right_interaction"": 0.00015532273599611863, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}","{""global_context"": 1.0, ""left_interaction"": 2.756807504112175e-17, ""right_interaction"": 1.5046574161017184e-17, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",21,False,False
train__c34__user17__4-1-3,Sit_down,Sit_down,Sit_down,Sit_down,0.9939238143252274,0.9939916832033546,0.9941182101555234,retained_correct,retained_correct,1,1,"{""global_context"": 0.9999263286590576, ""left_interaction"": 7.310734508791938e-05, ""right_interaction"": 5.979364345876093e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.4180615015568776e-10}","{""global_context"": 1.0, ""left_interaction"": 2.2104695810466274e-18, ""right_interaction"": 2.151099891992522e-17, ""hand_head_union"": 0.0, ""two_hand_table_context"": 8.546732526809347e-20}",27,False,True
train__c34__user17__7-1-1,Sit_down,Sit_down,Sit_down,Sit_down,0.9976269117194019,0.9977893346583487,0.9977346304923893,retained_correct,retained_correct,1,1,"{""global_context"": 0.9999995231628418, ""left_interaction"": 2.8076044267244527e-10, ""right_interaction"": 5.046859428148309e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.251019466312232e-12}","{""global_context"": 1.0, ""left_interaction"": 2.5698133942000934e-13, ""right_interaction"": 2.5241515759608264e-14, ""hand_head_union"": 0.0, ""two_hand_table_context"": 4.054895197426289e-18}",28,False,True
train__c34__user17__7-1-2,Sit_down,Sit_down,Sit_down,Sit_down,0.8477168391816452,0.863133432305323,0.8622643309899454,retained_correct,retained_correct,1,1,"{""global_context"": 0.9539279937744141, ""left_interaction"": 1.9020213845318983e-05, ""right_interaction"": 4.176733117284519e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.046011200972965786}","{""global_context"": 1.0, ""left_interaction"": 3.7271757480956365e-14, ""right_interaction"": 1.1724263411632571e-15, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.765089141870129e-16}",26,False,True
train__c34__user17__7-1-3,Sit_down,Sit_down,Sit_down,Sit_down,0.9555243598406941,0.9610668312628224,0.9589735446900018,retained_correct,retained_correct,1,1,"{""global_context"": 0.9996177128383091, ""left_interaction"": 0.0003818446836833443, ""right_interaction"": 2.7674855118675623e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.9331724031092433e-07}","{""global_context"": 1.0, ""left_interaction"": 6.5175821360370745e-15, ""right_interaction"": 1.3117921811115028e-15, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.2565079137054025e-15}",26,False,True
train__c34__user23__3-2-2,Sit_down,Sit_down,Sit_down,Sit_down,0.9892640465746635,0.9897176518154093,0.989457692220962,retained_correct,retained_correct,1,1,"{""global_context"": 0.800565792964055, ""left_interaction"": 0.0024444664326997902, ""right_interaction"": 0.19692347599909857, ""hand_head_union"": 6.622310656194504e-05, ""two_hand_table_context"": 0.0}","{""global_context"": 0.9999803396371695, ""left_interaction"": 5.869905670316746e-06, ""right_interaction"": 1.3702043081418826e-05, ""hand_head_union"": 1.4983430564650637e-09, ""two_hand_table_context"": 0.0}",40,True,False
train__c34__user23__7-3-1,Sit_down,Sit_down,Sit_down,Sit_down,0.3099207887603125,0.3122277400508913,0.3115817372317901,retained_correct,retained_correct,1,1,"{""global_context"": 0.7903453041525448, ""left_interaction"": 0.14864601808435776, ""right_interaction"": 0.0603023977840648, ""hand_head_union"": 0.0006940490840112462, ""two_hand_table_context"": 1.223636996548842e-05}","{""global_context"": 0.999997756060432, ""left_interaction"": 1.5073182754242546e-07, ""right_interaction"": 2.236206081065842e-06, ""hand_head_union"": 5.971671575533786e-09, ""two_hand_table_context"": 9.696505872745868e-09}",57,True,True
train__c34__user23__7-3-2,Sit_down,Walk,Walk,Walk,0.9966539819956076,0.9967711694181736,0.9967753144234996,unchanged_wrong,unchanged_wrong,4,4,"{""global_context"": 0.6832256317138672, ""left_interaction"": 0.2560358728681292, ""right_interaction"": 0.0595770605972835, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.00116135978272983}","{""global_context"": 0.9396771022251674, ""left_interaction"": 0.03144639730453491, ""right_interaction"": 0.026016590850693837, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.002859861989106451}",85,False,True
train__c34__user23__7-3-3,Sit_down,Walk,Walk,Walk,0.9106473257123178,0.9113749104815277,0.9112759156273159,unchanged_wrong,unchanged_wrong,2,2,"{""global_context"": 0.7920610427856445, ""left_interaction"": 0.056680554151535036, ""right_interaction"": 0.07862879633903504, ""hand_head_union"": 0.04352031946182251, ""two_hand_table_context"": 0.029109248518943788}","{""global_context"": 0.9530265808105469, ""left_interaction"": 0.008366665244102478, ""right_interaction"": 0.03860668540000915, ""hand_head_union"": 2.1556695664615154e-12, ""two_hand_table_context"": 1.517890382274345e-07}",66,True,True
train__c34__user24__4-1-1,Sit_down,Sit_down,Sit_down,Sit_down,0.9750622840490071,0.9764664923166283,0.9761894958890033,retained_correct,retained_correct,1,1,"{""global_context"": 0.9803460439046224, ""left_interaction"": 0.017831538120905557, ""right_interaction"": 0.0018224108964204789, ""hand_head_union"": 0.0, ""two_hand_table_context"": 7.846895281697167e-09}","{""global_context"": 1.0, ""left_interaction"": 1.0056997545040168e-18, ""right_interaction"": 5.471167786050287e-19, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.2370434475420707e-20}",51,False,True
train__c34__user24__4-1-2,Sit_down,Sit_down,Sit_down,Sit_down,0.994729059511211,0.9949637010594767,0.9949246695783502,retained_correct,retained_correct,1,1,"{""global_context"": 0.9999980926513672, ""left_interaction"": 3.2931639411386143e-07, ""right_interaction"": 3.9863078365504573e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.1690605209547689e-06}","{""global_context"": 1.0, ""left_interaction"": 4.248062737968329e-18, ""right_interaction"": 1.6295142234697125e-19, ""hand_head_union"": 0.0, ""two_hand_table_context"": 9.483707970992733e-21}",39,False,True
train__c34__user24__4-1-3,Sit_down,Sit_down,Sit_down,Sit_down,0.9741199827854627,0.9755153273645325,0.9759216837630998,retained_correct,retained_correct,1,1,"{""global_context"": 0.9979943169487847, ""left_interaction"": 0.001998506486415863, ""right_interaction"": 7.209003443777975e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.1180747766224212e-14}","{""global_context"": 1.0, ""left_interaction"": 2.1604944689652324e-16, ""right_interaction"": 2.2434606402880016e-16, ""hand_head_union"": 0.0, ""two_hand_table_context"": 4.4568287481358895e-20}",29,False,True
train__c34__user24__5-1-1,Sit_down,Wipe_windows_and_tables,Wipe_windows_and_tables,Wipe_windows_and_tables,0.8352758574409778,0.8639475231329466,0.8502404613347303,unchanged_wrong,unchanged_wrong,3,3,"{""global_context"": 0.7563658627596769, ""left_interaction"": 0.23967823115262119, ""right_interaction"": 0.0038702901114117017, ""hand_head_union"": 0.0, ""two_hand_table_context"": 8.56916250830347e-05}","{""global_context"": 1.0, ""left_interaction"": 7.30504949460324e-11, ""right_interaction"": 8.368002856297029e-10, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.757595162318115e-10}",40,False,True
train__c34__user24__5-1-2,Sit_down,Sit_down,Sit_down,Sit_down,0.994340256109166,0.9946089958314097,0.9944582431514852,retained_correct,retained_correct,1,1,"{""global_context"": 0.9167962074279785, ""left_interaction"": 0.02507369816303253, ""right_interaction"": 0.05813003182411194, ""hand_head_union"": 0.0, ""two_hand_table_context"": 3.0361437097781166e-08}","{""global_context"": 1.0, ""left_interaction"": 5.254737978077628e-10, ""right_interaction"": 2.2299072810483266e-09, ""hand_head_union"": 0.0, ""two_hand_table_context"": 8.37550237497986e-12}",31,False,True
train__c34__user24__5-1-3,Sit_down,Sit_down,Sit_down,Sit_down,0.7891491999083653,0.8004126557346355,0.796105112411605,retained_correct,retained_correct,1,1,"{""global_context"": 0.7903931935628256, ""left_interaction"": 0.20518464512295193, ""right_interaction"": 0.004422062800990211, ""hand_head_union"": 0.0, ""two_hand_table_context"": 6.241270966711454e-08}","{""global_context"": 1.0, ""left_interaction"": 5.338655443646682e-10, ""right_interaction"": 4.075708659456723e-09, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.4122810945396382e-11}",30,False,True
train__c34__user24__5-3-1,Sit_down,Sit_down,Sit_down,Sit_down,0.9920124343814194,0.9925814473356919,0.9922664388095206,retained_correct,retained_correct,1,1,"{""global_context"": 0.5707094669342041, ""left_interaction"": 0.24666366577148438, ""right_interaction"": 0.15536667108535768, ""hand_head_union"": 0.02726018726825714, ""two_hand_table_context"": 0.0}","{""global_context"": 1.0, ""left_interaction"": 1.304085017750367e-09, ""right_interaction"": 1.1753623851973315e-09, ""hand_head_union"": 3.222261867052989e-13, ""two_hand_table_context"": 0.0}",31,True,False
